SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-5.000000;3;1416;0.230019;5002;5002;855;5002;0;0;0;0;0
-3.500000;3;1416;0.230019;4772;5002;0;5002;0;0;0;0;0
-3.300000;3;1416;0.230019;4178;5002;0;5002;0;0;0;0;0
-3.100000;3;1416;0.230019;3095;5002;0;5002;0;0;0;0;0
-2.900000;3;1416;0.230019;1728;5002;0;5002;0;0;0;0;0
-2.700000;3;1416;0.230019;1000;7313;0;7313;0;0;0;0;0
-2.500000;3;1416;0.230019;388;10000;0;10000;0;0;0;0;0
-2.300000;3;1416;0.230019;97;10000;0;10000;0;0;0;0;0
-2.100000;3;1416;0.230019;15;10000;0;10000;0;0;0;0;0
-1.900000;3;1416;0.230019;5;10000;0;10000;0;0;0;0;0
