14.2,1
14.3,1
14.4,1
14.5,1
14.6,1
14.7,1
14.8,1
14.9,0.9900398406374502
15,0.9442231075697212
15.1,0.7808764940239044
15.2,0.5239043824701195
15.3,0.3147410358565737
15.4,0.1506024096385542
15.5,0.053
15.6,0.019
15.7,0.008999999999999999
