SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
6.000000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
6.200000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
6.400000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
6.600000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
6.800000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
7.000000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
7.200000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
7.400000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
7.600000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
7.800000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
8.000000;18;7992;0.432749;502;502;0;0;0;0;0;0;0
8.200000;18;7992;0.432749;501;502;0;0;0;0;0;0;0
8.400000;18;7992;0.432749;493;502;0;0;0;0;0;0;0
8.600000;18;7992;0.432749;399;502;0;0;0;0;0;0;0
8.800000;18;7992;0.432749;213;502;0;0;0;0;0;0;0
9.000000;18;7992;0.432749;100;792;0;0;0;0;0;0;0
9.200000;18;7992;0.432749;31;1000;0;0;0;0;0;0;0
9.400000;18;7992;0.432749;4;1000;0;0;0;0;0;0;0
