SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-8.000000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-7.800000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-7.600000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-7.400000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-7.200000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-7.000000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-6.800000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-6.600000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-6.400000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-6.200000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-6.000000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-5.800000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-5.600000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-5.400000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-5.200000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-5.000000;2;1096;0.178038;502;502;0;0;0;0;0;0;0
-4.800000;2;1096;0.178038;501;502;0;0;0;0;0;0;0
-4.600000;2;1096;0.178038;497;502;0;0;0;0;0;0;0
-4.400000;2;1096;0.178038;479;502;0;0;0;0;0;0;0
-4.200000;2;1096;0.178038;439;502;0;0;0;0;0;0;0
-4.000000;2;1096;0.178038;347;502;0;0;0;0;0;0;0
-3.800000;2;1096;0.178038;205;502;0;0;0;0;0;0;0
-3.600000;2;1096;0.178038;113;502;0;0;0;0;0;0;0
-3.400000;2;1096;0.178038;73;1000;0;0;0;0;0;0;0
-3.200000;2;1096;0.178038;19;1000;0;0;0;0;0;0;0
-3.000000;2;1096;0.178038;6;1000;0;0;0;0;0;0;0
