SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
4.000000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
4.200000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
4.400000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
4.600000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
4.800000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
5.000000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
5.200000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
5.400000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
5.600000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
5.800000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
6.000000;15;7224;0.586745;502;502;0;0;0;0;0;0;0
6.200000;15;7224;0.586745;501;502;0;0;0;0;0;0;0
6.400000;15;7224;0.586745;488;502;0;0;0;0;0;0;0
6.600000;15;7224;0.586745;387;502;0;0;0;0;0;0;0
6.800000;15;7224;0.586745;215;502;0;0;0;0;0;0;0
7.000000;15;7224;0.586745;100;619;0;0;0;0;0;0;0
7.200000;15;7224;0.586745;18;1000;0;0;0;0;0;0;0
7.400000;15;7224;0.586745;2;1000;0;0;0;0;0;0;0
