SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-4.000000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-3.800000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-3.600000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-3.400000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-3.200000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-3.000000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-2.800000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-2.600000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-2.400000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-2.200000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-2.000000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-1.800000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-1.600000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-1.400000;6;2600;0.422352;502;502;0;0;0;0;0;0;0
-1.200000;6;2600;0.422352;498;502;0;0;0;0;0;0;0
-1.000000;6;2600;0.422352;480;502;0;0;0;0;0;0;0
-0.800000;6;2600;0.422352;392;502;0;0;0;0;0;0;0
-0.600000;6;2600;0.422352;225;502;0;0;0;0;0;0;0
-0.400000;6;2600;0.422352;100;619;0;0;0;0;0;0;0
-0.200000;6;2600;0.422352;41;1000;0;0;0;0;0;0;0
0.000000;6;2600;0.422352;2;1000;0;0;0;0;0;0;0
