SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
2.000000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
2.200000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
2.400000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
2.600000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
2.800000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
3.000000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
3.200000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
3.400000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
3.600000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
3.800000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
4.000000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
4.200000;13;5736;0.465887;502;502;0;0;0;0;0;0;0
4.400000;13;5736;0.465887;499;502;0;0;0;0;0;0;0
4.600000;13;5736;0.465887;452;502;0;0;0;0;0;0;0
4.800000;13;5736;0.465887;257;502;0;0;0;0;0;0;0
5.000000;13;5736;0.465887;100;710;0;0;0;0;0;0;0
5.200000;13;5736;0.465887;22;1000;0;0;0;0;0;0;0
5.400000;13;5736;0.465887;1;1000;0;0;0;0;0;0;0
