SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-3.000000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-2.800000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-2.600000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-2.400000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-2.200000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-2.000000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-1.800000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-1.600000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-1.400000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-1.200000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-1.000000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-0.800000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-0.600000;7;3112;0.505523;502;502;0;0;0;0;0;0;0
-0.400000;7;3112;0.505523;501;502;0;0;0;0;0;0;0
-0.200000;7;3112;0.505523;497;502;0;0;0;0;0;0;0
0.000000;7;3112;0.505523;428;502;0;0;0;0;0;0;0
0.200000;7;3112;0.505523;306;502;0;0;0;0;0;0;0
0.400000;7;3112;0.505523;109;502;0;0;0;0;0;0;0
0.600000;7;3112;0.505523;70;1000;0;0;0;0;0;0;0
0.800000;7;3112;0.505523;9;1000;0;0;0;0;0;0;0
