SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
12.000000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
12.200000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
12.400000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
12.600000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
12.800000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
13.000000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
13.200000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
13.400000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
13.600000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
13.800000;24;13536;0.732943;502;502;0;0;0;0;0;0;0
14.000000;24;13536;0.732943;492;502;0;0;0;0;0;0;0
14.200000;24;13536;0.732943;430;502;0;0;0;0;0;0;0
14.400000;24;13536;0.732943;268;502;0;0;0;0;0;0;0
14.600000;24;13536;0.732943;105;502;0;0;0;0;0;0;0
14.800000;24;13536;0.732943;62;1000;0;0;0;0;0;0;0
15.000000;24;13536;0.732943;17;1000;0;0;0;0;0;0;0
15.200000;24;13536;0.732943;1;1000;0;0;0;0;0;0;0
