SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
13.000000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
13.200000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
13.400000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
13.600000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
13.800000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
14.000000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
14.200000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
14.400000;25;14112;0.764133;502;502;0;0;0;0;0;0;0
14.600000;25;14112;0.764133;501;502;0;0;0;0;0;0;0
14.800000;25;14112;0.764133;489;502;0;0;0;0;0;0;0
15.000000;25;14112;0.764133;376;502;0;0;0;0;0;0;0
15.200000;25;14112;0.764133;214;502;0;0;0;0;0;0;0
15.400000;25;14112;0.764133;100;621;0;0;0;0;0;0;0
15.600000;25;14112;0.764133;45;1000;0;0;0;0;0;0;0
15.800000;25;14112;0.764133;7;1000;0;0;0;0;0;0;0
