SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-9.000000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-8.800000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-8.600000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-8.400000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-8.200000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-8.000000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-7.800000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-7.600000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-7.400000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-7.200000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-7.000000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-6.800000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-6.600000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-6.400000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-6.200000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-6.000000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-5.800000;1;904;0.146849;502;502;0;0;0;0;0;0;0
-5.600000;1;904;0.146849;501;502;0;0;0;0;0;0;0
-5.400000;1;904;0.146849;500;502;0;0;0;0;0;0;0
-5.200000;1;904;0.146849;489;502;0;0;0;0;0;0;0
-5.000000;1;904;0.146849;470;502;0;0;0;0;0;0;0
-4.800000;1;904;0.146849;404;502;0;0;0;0;0;0;0
-4.600000;1;904;0.146849;295;502;0;0;0;0;0;0;0
-4.400000;1;904;0.146849;165;502;0;0;0;0;0;0;0
-4.200000;1;904;0.146849;100;619;0;0;0;0;0;0;0
-4.000000;1;904;0.146849;60;1000;0;0;0;0;0;0;0
-3.800000;1;904;0.146849;23;1000;0;0;0;0;0;0;0
-3.600000;1;904;0.146849;5;1000;0;0;0;0;0;0;0
