SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
12.000000;20;9144;3.313043;281;502;33;281;0;33;0;0;0
13.000000;20;9144;3.313043;243;502;9;243;0;9;0;0;0
14.000000;20;9144;3.313043;165;502;5;165;0;5;0;0;0
15.000000;20;9144;3.313043;140;502;2;140;0;2;0;0;0
16.000000;20;9144;3.313043;100;585;1;100;0;1;0;0;0
17.000000;20;9144;3.313043;100;896;2;100;0;2;0;0;0
18.000000;20;9144;3.313043;67;1000;0;67;0;0;0;0;0
19.000000;20;9144;3.313043;56;1000;0;56;0;0;0;0;0
20.000000;20;9144;3.313043;35;1000;0;35;0;0;0;0;0
21.000000;20;9144;3.313043;29;1000;0;29;0;0;0;0;0
22.000000;20;9144;3.313043;12;1000;0;12;0;0;0;0;0
23.000000;20;9144;3.313043;8;1000;0;8;0;0;0;0;0
