SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
0.000000;8;3240;1.173913;409;502;175;409;27;175;1;27;0
1.000000;8;3240;1.173913;345;502;103;345;5;103;0;5;0
2.000000;8;3240;1.173913;292;502;38;292;2;38;0;2;0
3.000000;8;3240;1.173913;229;502;14;229;0;14;0;0;0
4.000000;8;3240;1.173913;158;502;5;158;0;5;0;0;0
5.000000;8;3240;1.173913;135;502;1;135;0;1;0;0;0
6.000000;8;3240;1.173913;100;562;4;100;0;4;0;0;0
7.000000;8;3240;1.173913;100;938;0;100;0;0;0;0;0
8.000000;8;3240;1.173913;61;1000;0;61;0;0;0;0;0
9.000000;8;3240;1.173913;25;1000;0;25;0;0;0;0;0
10.000000;8;3240;1.173913;14;1000;0;14;0;0;0;0;0
11.000000;8;3240;1.173913;11;1000;0;11;0;0;0;0;0
12.000000;8;3240;1.173913;11;1000;0;11;0;0;0;0;0
13.000000;8;3240;1.173913;2;1000;0;2;0;0;0;0;0
