SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-6.000000;2;1000;0.362319;426;502;317;426;227;317;191;227;0
-5.000000;2;1000;0.362319;342;502;153;342;93;153;73;93;0
-4.000000;2;1000;0.362319;280;502;92;280;50;92;39;50;0
-3.000000;2;1000;0.362319;209;502;62;209;26;62;19;26;0
-2.000000;2;1000;0.362319;134;502;21;134;5;21;2;5;0
-1.000000;2;1000;0.362319;100;586;5;100;3;5;1;3;0
0.000000;2;1000;0.362319;100;935;2;100;2;2;2;2;0
1.000000;2;1000;0.362319;56;1000;1;56;1;1;1;1;0
2.000000;2;1000;0.362319;36;1000;2;36;0;2;0;0;0
3.000000;2;1000;0.362319;13;1000;0;13;0;0;0;0;0
4.000000;2;1000;0.362319;11;1000;2;11;2;2;2;2;0
5.000000;2;1000;0.362319;5;1000;1;5;1;1;1;1;0
