SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-8.000000;0;616;0.223188;467;502;455;467;455;455;455;455;0
-7.000000;0;616;0.223188;440;502;381;440;367;381;367;367;0
-6.000000;0;616;0.223188;342;502;243;342;202;243;196;202;0
-5.000000;0;616;0.223188;230;502;120;230;102;120;96;102;0
-4.000000;0;616;0.223188;177;502;84;177;73;84;68;73;0
-3.000000;0;616;0.223188;130;502;52;130;45;52;39;45;0
-2.000000;0;616;0.223188;100;739;32;100;26;32;18;26;0
-1.000000;0;616;0.223188;100;943;32;100;23;32;17;23;0
0.000000;0;616;0.223188;64;1000;23;64;20;23;14;20;0
1.000000;0;616;0.223188;58;1000;22;58;16;22;11;16;0
2.000000;0;616;0.223188;39;1000;19;39;13;19;7;13;0
3.000000;0;616;0.223188;21;1000;13;21;7;13;1;7;0
4.000000;0;616;0.223188;23;1000;18;23;13;18;3;13;0
5.000000;0;616;0.223188;23;1000;17;23;12;17;6;12;0
6.000000;0;616;0.223188;24;1000;12;24;6;12;1;6;0
7.000000;0;616;0.223188;28;1000;17;28;13;17;5;13;0
8.000000;0;616;0.223188;16;1000;11;16;3;11;2;3;0
9.000000;0;616;0.223188;20;1000;10;20;5;10;2;5;0
10.000000;0;616;0.223188;18;1000;8;18;8;8;1;8;0
11.000000;0;616;0.223188;16;1000;7;16;5;7;3;5;0
