SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
5.000000;13;5352;1.939130;305;502;65;305;2;65;0;2;0
6.000000;13;5352;1.939130;258;502;33;258;0;33;0;0;0
7.000000;13;5352;1.939130;204;502;19;204;0;19;0;0;0
8.000000;13;5352;1.939130;166;502;6;166;0;6;0;0;0
9.000000;13;5352;1.939130;102;502;1;102;0;1;0;0;0
10.000000;13;5352;1.939130;100;819;0;100;0;0;0;0;0
11.000000;13;5352;1.939130;81;1000;0;81;0;0;0;0;0
12.000000;13;5352;1.939130;41;1000;0;41;0;0;0;0;0
13.000000;13;5352;1.939130;20;1000;0;20;0;0;0;0;0
14.000000;13;5352;1.939130;11;1000;0;11;0;0;0;0;0
15.000000;13;5352;1.939130;5;1000;0;5;0;0;0;0;0
