SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
4.000000;12;4584;1.660870;297;502;64;297;2;64;0;2;0
5.000000;12;4584;1.660870;252;502;33;252;0;33;0;0;0
6.000000;12;4584;1.660870;171;502;14;171;0;14;0;0;0
7.000000;12;4584;1.660870;133;502;2;133;0;2;0;0;0
8.000000;12;4584;1.660870;100;628;1;100;0;1;0;0;0
9.000000;12;4584;1.660870;100;887;1;100;0;1;0;0;0
10.000000;12;4584;1.660870;65;1000;0;65;0;0;0;0;0
11.000000;12;4584;1.660870;33;1000;0;33;0;0;0;0;0
12.000000;12;4584;1.660870;13;1000;0;13;0;0;0;0;0
13.000000;12;4584;1.660870;5;1000;0;5;0;0;0;0;0
