SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
14.000000;22;10680;3.869565;309;502;41;309;0;41;0;0;0
15.000000;22;10680;3.869565;233;502;17;233;0;17;0;0;0
16.000000;22;10680;3.869565;203;502;10;203;0;10;0;0;0
17.000000;22;10680;3.869565;146;502;5;146;0;5;0;0;0
18.000000;22;10680;3.869565;109;502;3;109;0;3;0;0;0
19.000000;22;10680;3.869565;100;608;0;100;0;0;0;0;0
20.000000;22;10680;3.869565;100;810;2;100;0;2;0;0;0
21.000000;22;10680;3.869565;74;1000;1;74;0;1;0;0;0
22.000000;22;10680;3.869565;58;1000;0;58;0;0;0;0;0
23.000000;22;10680;3.869565;53;1000;0;53;0;0;0;0;0
24.000000;22;10680;3.869565;29;1000;0;29;0;0;0;0;0
25.000000;22;10680;3.869565;32;1000;0;32;0;0;0;0;0
26.000000;22;10680;3.869565;27;1000;0;27;0;0;0;0;0
27.000000;22;10680;3.869565;18;1000;0;18;0;0;0;0;0
28.000000;22;10680;3.869565;18;1000;0;18;0;0;0;0;0
29.000000;22;10680;3.869565;11;1000;0;11;0;0;0;0;0
30.000000;22;10680;3.869565;23;1000;0;23;0;0;0;0;0
31.000000;22;10680;3.869565;19;1000;0;19;0;0;0;0;0
32.000000;22;10680;3.869565;9;1000;0;9;0;0;0;0;0
