SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
1.000000;9;3624;1.313043;412;502;175;412;14;175;1;14;0
2.000000;9;3624;1.313043;352;502;80;352;0;80;0;0;0
3.000000;9;3624;1.313043;307;502;50;307;0;50;0;0;0
4.000000;9;3624;1.313043;250;502;14;250;1;14;0;1;0
5.000000;9;3624;1.313043;180;502;7;180;0;7;0;0;0
6.000000;9;3624;1.313043;134;502;1;134;0;1;0;0;0
7.000000;9;3624;1.313043;100;522;1;100;0;1;0;0;0
8.000000;9;3624;1.313043;100;821;1;100;0;1;0;0;0
9.000000;9;3624;1.313043;68;1000;0;68;0;0;0;0;0
10.000000;9;3624;1.313043;42;1000;0;42;0;0;0;0;0
11.000000;9;3624;1.313043;24;1000;0;24;0;0;0;0;0
12.000000;9;3624;1.313043;13;1000;0;13;0;0;0;0;0
13.000000;9;3624;1.313043;11;1000;0;11;0;0;0;0;0
14.000000;9;3624;1.313043;4;1000;0;4;0;0;0;0;0
