SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
11.000000;19;8248;2.988406;267;502;35;267;0;35;0;0;0
12.000000;19;8248;2.988406;201;502;17;201;0;17;0;0;0
13.000000;19;8248;2.988406;156;502;5;156;0;5;0;0;0
14.000000;19;8248;2.988406;100;502;2;100;0;2;0;0;0
15.000000;19;8248;2.988406;100;579;1;100;0;1;0;0;0
16.000000;19;8248;2.988406;76;1000;0;76;0;0;0;0;0
17.000000;19;8248;2.988406;51;1000;0;51;0;0;0;0;0
18.000000;19;8248;2.988406;37;1000;0;37;0;0;0;0;0
19.000000;19;8248;2.988406;33;1000;0;33;0;0;0;0;0
20.000000;19;8248;2.988406;16;1000;0;16;0;0;0;0;0
21.000000;19;8248;2.988406;12;1000;0;12;0;0;0;0;0
22.000000;19;8248;2.988406;8;1000;0;8;0;0;0;0;0
