SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
15.000000;23;11448;4.147826;335;502;40;335;0;40;0;0;0
16.000000;23;11448;4.147826;274;502;17;274;0;17;0;0;0
17.000000;23;11448;4.147826;226;502;12;226;0;12;0;0;0
18.000000;23;11448;4.147826;166;502;6;166;0;6;0;0;0
19.000000;23;11448;4.147826;138;502;2;138;0;2;0;0;0
20.000000;23;11448;4.147826;100;541;1;100;0;1;0;0;0
21.000000;23;11448;4.147826;100;660;1;100;0;1;0;0;0
22.000000;23;11448;4.147826;100;858;1;100;0;1;0;0;0
23.000000;23;11448;4.147826;94;1000;1;94;0;1;0;0;0
24.000000;23;11448;4.147826;77;1000;0;77;0;0;0;0;0
25.000000;23;11448;4.147826;61;1000;0;61;0;0;0;0;0
26.000000;23;11448;4.147826;53;1000;0;53;0;0;0;0;0
27.000000;23;11448;4.147826;37;1000;1;37;0;1;0;0;0
28.000000;23;11448;4.147826;45;1000;0;45;0;0;0;0;0
29.000000;23;11448;4.147826;32;1000;0;32;0;0;0;0;0
30.000000;23;11448;4.147826;42;1000;1;42;0;1;0;0;0
31.000000;23;11448;4.147826;35;1000;0;35;0;0;0;0;0
32.000000;23;11448;4.147826;37;1000;0;37;0;0;0;0;0
33.000000;23;11448;4.147826;30;1000;0;30;0;0;0;0;0
34.000000;23;11448;4.147826;40;1000;0;40;0;0;0;0;0
