SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
-3.000000;5;2024;0.733333;388;502;207;388;73;207;21;73;0
-2.000000;5;2024;0.733333;356;502;122;356;22;122;4;22;0
-1.000000;5;2024;0.733333;277;502;57;277;10;57;0;10;0
0.000000;5;2024;0.733333;216;502;24;216;1;24;0;1;0
1.000000;5;2024;0.733333;121;502;5;121;0;5;0;0;0
2.000000;5;2024;0.733333;100;553;1;100;0;1;0;0;0
3.000000;5;2024;0.733333;100;874;0;100;0;0;0;0;0
4.000000;5;2024;0.733333;77;1000;1;77;0;1;0;0;0
5.000000;5;2024;0.733333;42;1000;0;42;0;0;0;0;0
6.000000;5;2024;0.733333;21;1000;0;21;0;0;0;0;0
7.000000;5;2024;0.733333;8;1000;0;8;0;0;0;0;0
