SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
6.000000;14;5992;2.171014;324;502;46;324;2;46;0;2;0
7.000000;14;5992;2.171014;290;502;25;290;1;25;0;1;0
8.000000;14;5992;2.171014;198;502;13;198;0;13;0;0;0
9.000000;14;5992;2.171014;144;502;2;144;0;2;0;0;0
10.000000;14;5992;2.171014;100;539;1;100;0;1;0;0;0
11.000000;14;5992;2.171014;100;775;2;100;0;2;0;0;0
12.000000;14;5992;2.171014;88;1000;0;88;0;0;0;0;0
13.000000;14;5992;2.171014;43;1000;0;43;0;0;0;0;0
14.000000;14;5992;2.171014;21;1000;0;21;0;0;0;0;0
15.000000;14;5992;2.171014;15;1000;0;15;0;0;0;0;0
16.000000;14;5992;2.171014;10;1000;0;10;0;0;0;0;0
